date,ticker,open,high,low,close,volume
2024-09-03,PLTR,31.350000381469727,31.589000701904297,30.165000915527344,30.510000228881836,34531600
2024-09-04,BULL,11.270000457763672,11.279999732971191,11.26099967956543,11.274999618530273,41600
2024-09-04,LIDR,1.1799999475479126,1.1799999475479126,1.100000023841858,1.1299999952316284,92400
2024-09-04,ORBS,1.7300000190734863,1.7400000095367432,1.6299999952316284,1.7000000476837158,11900
2024-09-04,ORCL,138.44000244140625,141.10000610351562,137.9499969482422,140.75,6243300
2024-09-04,PLTR,30.0,30.850000381469727,29.309999465942383,30.59000015258789,33419500
2024-09-05,BULL,11.270000457763672,11.270000457763672,11.270000457763672,11.270000457763672,122500
2024-09-05,LIDR,1.1399999856948853,1.149999976158142,1.0700000524520874,1.090000033378601,212300
2024-09-05,ORBS,1.6799999475479126,1.6799999475479126,1.5,1.5499999523162842,38500
2024-09-05,ORCL,141.39999389648438,143.27999877929688,140.30999755859375,142.61000061035156,8733200
2024-09-05,PLTR,30.239999771118164,30.739999771118164,30.010000228881836,30.15999984741211,24012300
2024-09-06,BULL,11.28499984741211,11.28499984741211,11.270000457763672,11.279999732971191,204900
2024-09-06,LIDR,1.0800000429153442,1.1100000143051147,1.0700000524520874,1.0800000429153442,129100
2024-09-06,ORBS,1.5800000429153442,1.659999966621399,1.3200000524520874,1.4199999570846558,38500
2024-09-06,ORCL,143.7899932861328,143.94000244140625,139.39999389648438,141.80999755859375,11154800
2024-09-06,PLTR,30.600000381469727,31.040000915527344,29.5,30.329999923706055,50946800
2024-09-09,BULL,11.265999794006348,11.265999794006348,11.265999794006348,11.265999794006348,500
2024-09-09,LIDR,1.0499999523162842,1.149999976158142,1.0499999523162842,1.100000023841858,145600
2024-09-09,ORBS,1.3899999856948853,1.4900000095367432,1.3600000143051147,1.4700000286102295,46400
2024-09-09,ORCL,142.49000549316406,143.3000030517578,139.50999450683594,139.88999938964844,20233400
2024-09-09,PLTR,32.70000076293945,34.70000076293945,32.470001220703125,34.599998474121094,140582500
2024-09-10,BULL,11.270000457763672,11.270000457763672,11.260000228881836,11.260000228881836,10400
2024-09-10,LIDR,1.100000023841858,1.1200000047683716,1.059999942779541,1.100000023841858,114700
2024-09-10,ORBS,1.440000057220459,1.4500000476837158,1.3799999952316284,1.3899999856948853,13800
2024-09-10,ORCL,154.22999572753906,160.52000427246094,153.1199951171875,155.88999938964844,37374200
2024-09-10,PLTR,34.810001373291016,35.20000076293945,33.709999084472656,34.7599983215332,91721000
2024-09-11,BULL,11.265000343322754,11.265000343322754,11.260000228881836,11.260000228881836,53800
2024-09-11,LIDR,1.1100000143051147,1.1299999952316284,1.0499999523162842,1.090000033378601,99800
2024-09-11,ORBS,1.399999976158142,1.434000015258789,1.3300000429153442,1.3700000047683716,12400
2024-09-11,ORCL,156.77999877929688,159.44000244140625,154.83999633789062,157.17999267578125,12630100
2024-09-11,PLTR,34.0099983215332,34.869998931884766,33.619998931884766,34.849998474121094,68302300
2024-09-12,BULL,11.260000228881836,11.279999732971191,11.260000228881836,11.279999732971191,69900
2024-09-12,LIDR,1.0499999523162842,1.0859999656677246,1.0499999523162842,1.059999942779541,58200
2024-09-12,ORBS,1.3799999952316284,1.5199999809265137,1.3799999952316284,1.5199999809265137,48600
2024-09-12,ORCL,159.0399932861328,162.33999633789062,157.89999389648438,161.3800048828125,16161300
2024-09-12,PLTR,34.86000061035156,35.400001525878906,34.53099822998047,34.90999984741211,54291900
2024-09-13,BULL,11.260000228881836,11.260000228881836,11.260000228881836,11.260000228881836,7400
2024-09-13,LIDR,1.059999942779541,1.184000015258789,1.059999942779541,1.100000023841858,161800
2024-09-13,ORBS,1.5399999618530273,1.6699999570846558,1.5299999713897705,1.6399999856948853,60700
2024-09-13,ORCL,173.6999969482422,173.94000244140625,161.0,162.02999877929688,25727800
2024-09-13,PLTR,34.970001220703125,36.0099983215332,34.88999938964844,35.59000015258789,49727200
2024-09-16,BULL,11.260000228881836,11.270000457763672,11.260000228881836,11.260000228881836,28000
2024-09-16,LIDR,1.0499999523162842,1.1799999475479126,1.0499999523162842,1.1200000047683716,73300
2024-09-16,ORBS,1.6100000143051147,1.659999966621399,1.559999942779541,1.6399999856948853,43600
2024-09-16,ORCL,164.99000549316406,173.99000549316406,164.50999450683594,170.3300018310547,27384400
2024-09-16,PLTR,35.779998779296875,36.91999816894531,35.560001373291016,36.310001373291016,74767300
2024-09-17,BULL,11.274999618530273,11.274999618530273,11.274999618530273,11.274999618530273,200
2024-09-17,LIDR,1.1100000143051147,1.2699999809265137,1.1100000143051147,1.2200000286102295,191100
2024-09-17,ORBS,1.590000033378601,1.8200000524520874,1.5499999523162842,1.7899999618530273,82600
2024-09-17,ORCL,170.27999877929688,170.63999938964844,166.77000427246094,167.47000122070312,12580100
2024-09-17,PLTR,37.0,37.04999923706055,35.869998931884766,36.45000076293945,64461800
2024-09-18,BULL,11.274999618530273,11.279999732971191,11.274999618530273,11.279999732971191,2100
2024-09-18,LIDR,1.2300000190734863,1.2400000095367432,1.1299999952316284,1.149999976158142,157900
2024-09-18,ORBS,1.7400000095367432,2.1700000762939453,1.7400000095367432,2.0999999046325684,173100
2024-09-18,ORCL,167.6199951171875,167.6199951171875,163.72999572753906,164.52999877929688,12274400
2024-09-18,PLTR,35.900001525878906,37.11000061035156,35.87099838256836,36.380001068115234,66279800
2024-09-19,BULL,11.270000457763672,11.279999732971191,11.270000457763672,11.279000282287598,3000
2024-09-19,LIDR,1.149999976158142,1.2100000381469727,1.1299999952316284,1.190000057220459,85700
2024-09-19,ORBS,2.049999952316284,2.239000082015991,1.9600000381469727,2.190000057220459,64800
2024-09-19,ORCL,167.25,168.16000366210938,164.50999450683594,167.58999633789062,10075900
2024-09-19,PLTR,37.0,37.349998474121094,36.20000076293945,36.83000183105469,59882000
2024-09-20,BULL,11.270000457763672,11.279999732971191,11.270000457763672,11.274999618530273,258700
2024-09-20,LIDR,1.2000000476837158,1.2200000286102295,1.090000033378601,1.090000033378601,105500
2024-09-20,ORBS,2.190000057220459,2.9800000190734863,2.1500000953674316,2.549999952316284,296400
2024-09-20,ORCL,167.1300048828125,168.8300018310547,166.60000610351562,168.0,12187700
2024-09-20,PLTR,36.0099983215332,37.290000915527344,35.709999084472656,37.20000076293945,450290500
2024-09-23,BULL,11.260000228881836,11.260000228881836,11.260000228881836,11.260000228881836,400
2024-09-23,LIDR,1.149999976158142,1.159999966621399,1.0700000524520874,1.090000033378601,66400
2024-09-23,ORBS,2.549999952316284,3.5,2.259999990463257,3.200000047683716,2218600
2024-09-23,ORCL,167.22999572753906,167.3300018310547,164.25999450683594,165.9499969482422,7916100
2024-09-23,PLTR,36.86000061035156,38.189998626708984,36.56999969482422,37.95000076293945,79460700
2024-09-24,BULL,11.109999656677246,11.28499984741211,11.109999656677246,11.27400016784668,18700
2024-09-24,LIDR,1.1100000143051147,1.1299999952316284,1.059999942779541,1.1100000143051147,105900
2024-09-24,ORBS,3.4000000953674316,3.8499999046325684,2.4100000858306885,2.490000009536743,1428800
2024-09-24,ORCL,165.74000549316406,166.10000610351562,163.9199981689453,165.8000030517578,6155100
2024-09-24,PLTR,37.970001220703125,37.97999954223633,36.43000030517578,36.900001525878906,79519200
2024-09-25,BULL,11.319999694824219,11.34000015258789,11.319999694824219,11.329999923706055,1664500
2024-09-25,LIDR,1.1100000143051147,1.1299999952316284,1.059999942779541,1.0700000524520874,102400
2024-09-25,ORBS,4.139999866485596,4.860000133514404,3.3499999046325684,3.630000114440918,100600700
2024-09-25,ORCL,167.69000244140625,168.75,165.66000366210938,166.27999877929688,7142400
2024-09-25,PLTR,36.88999938964844,37.18000030517578,36.382999420166016,37.119998931884766,46511700
2024-09-26,BULL,11.329999923706055,11.354999542236328,11.329999923706055,11.34000015258789,882400
2024-09-26,LIDR,1.0800000429153442,1.149999976158142,1.0700000524520874,1.100000023841858,101400
2024-09-26,ORBS,3.380000114440918,3.390000104904175,2.8410000801086426,2.940000057220459,1625700
2024-09-26,ORCL,167.64999389648438,168.36000061035156,166.47999572753906,168.10000610351562,7096800
2024-09-26,PLTR,37.2599983215332,37.439998626708984,36.599998474121094,37.099998474121094,48602000
2024-09-27,BULL,11.336000442504883,11.336000442504883,11.336000442504883,11.336000442504883,300
2024-09-27,LIDR,1.090000033378601,1.1519999504089355,1.090000033378601,1.1299999952316284,63200
2024-09-27,ORBS,2.8499999046325684,2.990000009536743,2.609999895095825,2.7300000190734863,760600
2024-09-27,ORCL,168.08999633789062,169.11000061035156,166.50999450683594,168.74000549316406,8974400
2024-09-27,PLTR,36.90999984741211,37.470001220703125,36.59000015258789,36.84000015258789,43219100
2024-09-30,BULL,11.336000442504883,11.336000442504883,11.336000442504883,11.336000442504883,0
2024-09-30,LIDR,1.1699999570846558,1.1699999570846558,1.100000023841858,1.1399999856948853,96000
2024-09-30,ORBS,2.6600000858306885,2.6600000858306885,2.380000114440918,2.390000104904175,460200
2024-09-30,ORCL,169.5,170.52000427246094,166.4499969482422,170.39999389648438,10210300
2024-09-30,PLTR,36.58000183105469,37.31999969482422,36.150001525878906,37.20000076293945,42110200
2024-10-01,BULL,11.300000190734863,11.359999656677246,11.300000190734863,11.329999923706055,2300
2024-10-01,LIDR,1.1399999856948853,1.1490000486373901,1.100000023841858,1.1100000143051147,34200
2024-10-01,ORBS,2.4000000953674316,2.4100000858306885,2.0199999809265137,2.240000009536743,434800
2024-10-01,ORCL,170.22000122070312,170.50999450683594,165.97000122070312,167.16000366210938,7595100
2024-10-01,PLTR,37.209999084472656,37.560001373291016,36.04999923706055,36.459999084472656,52858000
2024-10-02,BULL,11.359999656677246,11.359999656677246,11.34000015258789,11.34000015258789,14000
2024-10-02,LIDR,1.100000023841858,1.1399999856948853,1.090000033378601,1.100000023841858,39700
2024-10-02,ORBS,2.1600000858306885,2.309999942779541,2.1029999256134033,2.240000009536743,143600
2024-10-02,ORCL,167.60000610351562,169.17999267578125,167.27000427246094,167.7100067138672,7073000
2024-10-02,PLTR,36.29999923706055,37.68000030517578,36.14500045776367,37.4900016784668,34988900
2024-10-03,BULL,11.369999885559082,11.369999885559082,11.359999656677246,11.359999656677246,1400
2024-10-03,LIDR,1.1299999952316284,1.2000000476837158,1.1100000143051147,1.149999976158142,116900
2024-10-03,ORBS,2.240000009536743,2.3399999141693115,2.2200000286102295,2.2899999618530273,117500
2024-10-03,ORCL,166.88999938964844,167.86000061035156,166.24000549316406,166.86000061035156,4735700
2024-10-03,PLTR,37.45000076293945,39.290000915527344,37.369998931884766,39.2400016784668,57196400
2024-10-04,BULL,11.359999656677246,11.359999656677246,11.359999656677246,11.359999656677246,0
2024-10-04,LIDR,1.1799999475479126,1.1799999475479126,1.1200000047683716,1.1699999570846558,80200
2024-10-04,ORBS,2.299999952316284,2.3399999141693115,2.1500000953674316,2.2300000190734863,92900
2024-10-04,ORCL,168.7100067138672,170.89999389648438,168.1699981689453,170.86000061035156,6386900
2024-10-04,PLTR,39.650001525878906,40.290000915527344,39.400001525878906,40.0099983215332,62532500
2024-10-07,BULL,11.369999885559082,11.444999694824219,11.369999885559082,11.380000114440918,2400
2024-10-07,LIDR,1.190000057220459,1.2899999618530273,1.1799999475479126,1.2899999618530273,267100
2024-10-07,ORBS,2.180000066757202,2.2300000190734863,2.0999999046325684,2.1700000762939453,147400
2024-10-07,ORCL,170.4199981689453,172.3300018310547,169.5500030517578,169.97000122070312,6791000
2024-10-07,PLTR,39.900001525878906,40.150001525878906,38.775001525878906,38.88999938964844,44124800
2024-10-08,BULL,11.449999809265137,11.449999809265137,11.369999885559082,11.390000343322754,6900
2024-10-08,LIDR,1.309999942779541,1.309999942779541,1.190000057220459,1.2400000095367432,133500
2024-10-08,ORBS,2.2799999713897705,2.309999942779541,2.0399999618530273,2.0899999141693115,405300
2024-10-08,ORCL,170.60000610351562,174.63999938964844,170.44000244140625,174.3699951171875,7845400
2024-10-08,PLTR,39.290000915527344,41.4900016784668,39.01499938964844,41.45000076293945,62542900
2024-10-09,BULL,11.40999984741211,11.460000038146973,11.380000114440918,11.420000076293945,747100
2024-10-09,LIDR,1.2400000095367432,1.2829999923706055,1.2300000190734863,1.2599999904632568,70100
2024-10-09,ORBS,2.0399999618530273,2.0799999237060547,1.850000023841858,1.8899999856948853,173300
2024-10-09,ORCL,174.55999755859375,178.61000061035156,173.80999755859375,178.2899932861328,8120900
2024-10-09,PLTR,41.54999923706055,43.34000015258789,41.209999084472656,43.130001068115234,86404700
2024-10-10,BULL,11.460000038146973,11.460000038146973,11.399999618530273,11.399999618530273,83300
2024-10-10,LIDR,1.2599999904632568,1.2999999523162842,1.2100000381469727,1.2799999713897705,109000
2024-10-10,ORBS,1.9199999570846558,1.940000057220459,1.7799999713897705,1.8700000047683716,77000
2024-10-10,ORCL,177.64999389648438,178.3000030517578,174.17999267578125,175.41000366210938,7115900
2024-10-10,PLTR,42.91999816894531,43.87799835205078,42.40999984741211,43.52000045776367,62516300
2024-10-11,BULL,11.390000343322754,11.420000076293945,11.390000343322754,11.414999961853027,6100
2024-10-11,LIDR,1.2999999523162842,1.2999999523162842,1.2200000286102295,1.2400000095367432,133500
2024-10-11,ORBS,1.8799999952316284,1.9950000047683716,1.8700000047683716,1.9700000286102295,29800
2024-10-11,ORCL,175.5,177.0,174.39999389648438,175.77000427246094,5869400
2024-10-11,PLTR,43.400001525878906,44.380001068115234,42.619998931884766,43.5099983215332,66206900
2024-10-14,BULL,11.420000076293945,11.430000305175781,11.420000076293945,11.425000190734863,2100
2024-10-14,LIDR,1.2100000381469727,1.25,1.2000000476837158,1.2300000190734863,53400
2024-10-14,ORBS,2.0,2.0999999046325684,1.972000002861023,2.059999942779541,70800
2024-10-14,ORCL,176.5500030517578,177.22000122070312,175.5,176.1199951171875,4688700
2024-10-14,PLTR,43.720001220703125,44.38999938964844,43.279998779296875,43.400001525878906,41010900
2024-10-15,BULL,11.425000190734863,11.425000190734863,11.425000190734863,11.425000190734863,1400
2024-10-15,LIDR,1.2000000476837158,1.2400000095367432,1.100000023841858,1.159999966621399,138600
2024-10-15,ORBS,2.059999942779541,2.4100000858306885,2.059999942779541,2.4000000953674316,235000
2024-10-15,ORCL,176.94000244140625,178.22000122070312,173.75,174.08999633789062,5848600
2024-10-15,PLTR,43.474998474121094,43.68000030517578,41.51499938964844,42.43000030517578,48297000
2024-10-16,BULL,11.430000305175781,11.4399995803833,11.420000076293945,11.4399995803833,9100
2024-10-16,LIDR,1.149999976158142,1.1799999475479126,1.149999976158142,1.1699999570846558,43500
2024-10-16,ORBS,2.2899999618530273,2.509999990463257,2.2899999618530273,2.4200000762939453,105700
2024-10-16,ORCL,173.5,174.91000366210938,171.63999938964844,174.77000427246094,6383000
2024-10-16,PLTR,42.400001525878906,42.4900016784668,40.36000061035156,41.93000030517578,59157900
2024-10-17,BULL,11.449999809265137,11.449999809265137,11.425000190734863,11.439000129699707,17500
2024-10-17,LIDR,1.159999966621399,1.2000000476837158,1.149999976158142,1.159999966621399,82200
2024-10-17,ORBS,2.390000104904175,2.490000009536743,2.3299999237060547,2.4800000190734863,77900
2024-10-17,ORCL,177.5,177.75,175.13999938964844,175.67999267578125,5474000
2024-10-17,PLTR,42.150001525878906,42.70000076293945,41.61000061035156,42.0,34028400
2024-10-18,BULL,11.430000305175781,11.449999809265137,11.430000305175781,11.442000389099121,9600
2024-10-18,LIDR,1.149999976158142,1.2000000476837158,1.1200000047683716,1.2000000476837158,89100
2024-10-18,ORBS,2.509999990463257,2.509999990463257,2.3910000324249268,2.490000009536743,62800
2024-10-18,ORCL,176.8000030517578,176.97000122070312,174.5800018310547,174.69000244140625,5001300
2024-10-18,PLTR,42.01499938964844,42.9900016784668,41.650001525878906,42.970001220703125,33969000
2024-10-21,BULL,11.460000038146973,11.460000038146973,11.440999984741211,11.440999984741211,1100
2024-10-21,LIDR,1.1799999475479126,1.2000000476837158,1.149999976158142,1.1799999475479126,66800
2024-10-21,ORBS,2.509999990463257,2.515000104904175,2.25,2.2799999713897705,51100
2024-10-21,ORCL,174.4499969482422,175.14999389648438,173.16000366210938,173.75999450683594,4198400
2024-10-21,PLTR,42.86000061035156,43.400001525878906,42.40999984741211,42.70000076293945,30719800
2024-10-22,BULL,11.4399995803833,11.460000038146973,11.4399995803833,11.449999809265137,57000
2024-10-22,LIDR,1.159999966621399,1.2000000476837158,1.159999966621399,1.1699999570846558,36100
2024-10-22,ORBS,2.2899999618530273,2.3299999237060547,2.0199999809265137,2.0999999046325684,83700
2024-10-22,ORCL,175.4499969482422,175.85000610351562,174.27999877929688,175.30999755859375,5510100
2024-10-22,PLTR,42.689998626708984,43.4900016784668,42.29999923706055,42.939998626708984,27830700
2024-10-23,BULL,11.460000038146973,11.460000038146973,11.444999694824219,11.460000038146973,1400
2024-10-23,LIDR,1.149999976158142,1.1799999475479126,1.149999976158142,1.149999976158142,77700
2024-10-23,ORBS,2.0999999046325684,2.2100000381469727,1.9800000190734863,2.009999990463257,73700
2024-10-23,ORCL,174.5,176.07000732421875,173.00999450683594,173.10000610351562,4830400
2024-10-23,PLTR,42.849998474121094,43.68000030517578,42.05500030517578,42.59000015258789,35647000
2024-10-24,BULL,11.449999809265137,11.449999809265137,11.449999809265137,11.449999809265137,4200
2024-10-24,LIDR,1.159999966621399,1.2100000381469727,1.1399999856948853,1.1699999570846558,200000
2024-10-24,ORBS,2.0,2.049999952316284,1.9390000104904175,2.0299999713897705,59600
2024-10-24,ORCL,173.32000732421875,174.9499969482422,172.91000366210938,174.3800048828125,3488000
2024-10-24,PLTR,42.88999938964844,43.72999954223633,42.65999984741211,43.560001373291016,34079600
2024-10-25,BULL,11.449999809265137,11.449999809265137,11.449999809265137,11.449999809265137,100
2024-10-25,LIDR,1.149999976158142,1.2100000381469727,1.149999976158142,1.1799999475479126,69500
2024-10-25,ORBS,2.0299999713897705,2.0299999713897705,1.9299999475479126,1.940000057220459,37600
2024-10-25,ORCL,174.77999877929688,176.2899932861328,173.10000610351562,173.52000427246094,3674700
2024-10-25,PLTR,43.849998474121094,45.06999969482422,43.64500045776367,44.86000061035156,50416500
2024-10-28,BULL,11.460000038146973,11.460000038146973,11.458999633789062,11.458999633789062,1000
2024-10-28,LIDR,1.159999966621399,1.2100000381469727,1.149999976158142,1.2000000476837158,168400
2024-10-28,ORBS,1.9700000286102295,2.1500000953674316,1.9700000286102295,2.1500000953674316,49600
2024-10-28,ORCL,174.0500030517578,174.1699981689453,172.13999938964844,172.4199981689453,4330000
2024-10-28,PLTR,45.04999923706055,45.13999938964844,44.68000030517578,44.970001220703125,36729700
2024-10-29,BULL,11.449999809265137,11.449999809265137,11.444999694824219,11.444999694824219,47800
2024-10-29,LIDR,1.149999976158142,1.2000000476837158,1.149999976158142,1.1749999523162842,66700
2024-10-29,ORBS,2.1500000953674316,2.200000047683716,2.0199999809265137,2.059999942779541,34300
2024-10-29,ORCL,172.2899932861328,174.02000427246094,172.2899932861328,173.42999267578125,4122900
2024-10-29,PLTR,44.900001525878906,45.06999969482422,44.040000915527344,44.93000030517578,26154700
2024-10-30,BULL,11.4399995803833,11.460000038146973,11.4399995803833,11.451000213623047,6600
2024-10-30,LIDR,1.149999976158142,1.190000057220459,1.1200000047683716,1.1299999952316284,85100
2024-10-30,ORBS,2.059999942779541,2.0980000495910645,2.0,2.0199999809265137,16600
2024-10-30,ORCL,173.97999572753906,176.16000366210938,172.7899932861328,174.55999755859375,5822500
2024-10-30,PLTR,44.58000183105469,44.79999923706055,43.61000061035156,43.689998626708984,31309200
2024-10-31,BULL,11.454999923706055,11.460000038146973,11.454999923706055,11.460000038146973,10400
2024-10-31,LIDR,1.1200000047683716,1.1200000047683716,1.0299999713897705,1.0700000524520874,150900
2024-10-31,ORBS,2.0199999809265137,2.0239999294281006,1.9700000286102295,1.9800000190734863,16600
2024-10-31,ORCL,170.52000427246094,170.8800048828125,167.39999389648438,167.83999633789062,9477500
2024-10-31,PLTR,42.790000915527344,43.31999969482422,40.900001525878906,41.560001373291016,50973400
2024-11-01,BULL,11.479999542236328,11.479999542236328,11.470000267028809,11.470000267028809,92000
2024-11-01,LIDR,1.0499999523162842,1.1080000400543213,1.0499999523162842,1.0800000429153442,47900
2024-11-01,ORBS,1.9800000190734863,1.9800000190734863,1.9500000476837158,1.9800000190734863,17100
2024-11-01,ORCL,170.14999389648438,172.27000427246094,169.10000610351562,170.02000427246094,5680600
2024-11-01,PLTR,41.93000030517578,42.56999969482422,41.59000015258789,41.91999816894531,33722500
2024-11-04,BULL,11.520000457763672,11.520000457763672,11.520000457763672,11.520000457763672,400
2024-11-04,LIDR,1.0700000524520874,1.1200000047683716,1.0509999990463257,1.059999942779541,35200
2024-11-04,ORBS,1.9700000286102295,2.065999984741211,1.9140000343322754,1.9900000095367432,32800
2024-11-04,ORCL,170.30999755859375,170.47999572753906,168.72999572753906,169.58999633789062,4804400
2024-11-04,PLTR,41.08000183105469,42.040000915527344,41.03200149536133,41.40999984741211,75413300
2024-11-05,BULL,11.520000457763672,11.520000457763672,11.520000457763672,11.520000457763672,0
2024-11-05,LIDR,1.0499999523162842,1.1640000343322754,1.0499999523162842,1.1399999856948853,69900
2024-11-05,ORBS,2.009999990463257,2.0999999046325684,1.9900000095367432,2.0199999809265137,24500
2024-11-05,ORCL,170.47000122070312,171.88999938964844,170.32000732421875,171.77999877929688,5456800
2024-11-05,PLTR,47.86000061035156,51.57500076293945,46.86000061035156,51.130001068115234,208868200
2024-11-06,BULL,11.460000038146973,11.479999542236328,11.460000038146973,11.479999542236328,300
2024-11-06,LIDR,1.1299999952316284,1.149999976158142,1.0800000429153442,1.100000023841858,91900
2024-11-06,ORBS,2.130000114440918,2.130000114440918,2.0,2.009999990463257,35900
2024-11-06,ORCL,178.52000427246094,182.10000610351562,177.4199981689453,181.24000549316406,11085000
2024-11-06,PLTR,53.439998626708984,55.689998626708984,51.61000061035156,55.529998779296875,114255900
2024-11-07,BULL,11.489999771118164,11.5,11.470000267028809,11.479999542236328,94200
2024-11-07,LIDR,1.090000033378601,1.128999948501587,1.0829999446868896,1.100000023841858,75000
2024-11-07,ORBS,2.0,2.049999952316284,1.899999976158142,1.9299999475479126,22900
2024-11-07,ORCL,181.0800018310547,186.6699981689453,180.5399932861328,186.3699951171875,7759400
2024-11-07,PLTR,55.81999969482422,56.470001220703125,53.54999923706055,55.880001068115234,121591200
2024-11-08,BULL,11.489999771118164,11.494999885559082,11.479999542236328,11.479999542236328,5100
2024-11-08,LIDR,1.1100000143051147,1.11899995803833,1.0499999523162842,1.0700000524520874,157800
2024-11-08,ORBS,1.9299999475479126,2.059999942779541,1.7999999523162842,1.9299999475479126,105800
2024-11-08,ORCL,186.25999450683594,190.16000366210938,186.25999450683594,189.25,8520400
2024-11-08,PLTR,55.56999969482422,58.47999954223633,55.29999923706055,58.38999938964844,84124000
2024-11-11,BULL,11.479999542236328,11.479999542236328,11.479999542236328,11.479999542236328,1900
2024-11-11,LIDR,1.0499999523162842,1.190000057220459,1.0420000553131104,1.149999976158142,228900
2024-11-11,ORBS,1.9299999475479126,1.9900000095367432,1.9199999570846558,1.9500000476837158,17100
2024-11-11,ORCL,191.0500030517578,191.5,187.83999633789062,189.1300048828125,5973600
2024-11-11,PLTR,60.132999420166016,62.08000183105469,58.689998626708984,60.2400016784668,108357800
2024-11-12,BULL,11.489999771118164,11.520000457763672,11.489999771118164,11.510000228881836,1500
2024-11-12,LIDR,1.1699999570846558,1.25,1.1100000143051147,1.2100000381469727,353600
2024-11-12,ORBS,1.9800000190734863,1.9900000095367432,1.8569999933242798,1.909999966621399,15900
2024-11-12,ORCL,188.5399932861328,190.61000061035156,187.1999969482422,189.5800018310547,6629900
2024-11-12,PLTR,59.0099983215332,60.09000015258789,58.56999969482422,59.849998474121094,59061300
2024-11-13,BULL,11.5,11.520000457763672,11.5,11.510000228881836,44100
2024-11-13,LIDR,1.149999976158142,1.2000000476837158,0.9599999785423279,1.1299999952316284,257800
2024-11-13,ORBS,1.8700000047683716,2.140000104904175,1.8600000143051147,2.0199999809265137,228200
2024-11-13,ORCL,189.0,191.77000427246094,188.7899932861328,189.6300048828125,5695400
2024-11-13,PLTR,61.52000045776367,63.38999938964844,59.849998474121094,60.70000076293945,85937400
2024-11-14,BULL,11.5,11.520000457763672,11.5,11.510000228881836,135100
2024-11-14,LIDR,1.0700000524520874,1.1200000047683716,1.0700000524520874,1.0700000524520874,73500
2024-11-14,ORBS,2.009999990463257,2.009999990463257,1.7999999523162842,1.9199999570846558,93600
2024-11-14,ORCL,188.66000366210938,189.58999633789062,186.7100067138672,187.0500030517578,7804300
2024-11-14,PLTR,61.04999923706055,61.16999816894531,58.529998779296875,59.18000030517578,59968200
2024-11-15,BULL,11.510000228881836,11.510000228881836,11.510000228881836,11.510000228881836,400
2024-11-15,LIDR,1.059999942779541,1.090000033378601,1.0,1.0,113800
2024-11-15,ORBS,1.9199999570846558,1.9889999628067017,1.7899999618530273,1.8200000524520874,43500
2024-11-15,ORCL,184.52000427246094,185.8000030517578,182.3300018310547,183.74000549316406,8986300
2024-11-15,PLTR,61.0099983215332,66.0,60.90999984741211,65.7699966430664,155280400
2024-11-18,BULL,11.5,11.520000457763672,11.5,11.5,1100
2024-11-18,LIDR,1.0099999904632568,1.0490000247955322,0.7799999713897705,0.949999988079071,311400
2024-11-18,ORBS,1.809999942779541,1.8200000524520874,1.6399999856948853,1.7000000476837158,40300
